[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,31000,1
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,38000,2
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,27000,3
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,27000,4
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,58000,5
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,29000,6
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,33000,7
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,35000,8
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,36000,9
[-277365.8742848879, 717609.1327078692, 734725.9325951457, -24923.527684347122, -101443.7812674254, 139542.3531372489, -366019.1362963421, 760225.0716976393, 192658.83969154698, -264719.36094029713],QUICK,ASCENDING,29000,10
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,29000,0
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,30000,1
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,28000,2
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,28000,3
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,35000,4
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,36000,5
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,28000,6
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,28000,7
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,31000,8
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,30000,9
[-135638.9557327811, 115733.26647969685, -90939.14259719884, -397624.99630151235, -413050.37640410825, -146260.39336520445, 147098.8706341118, 432119.2178405961, 835095.3652739145, 265375.2625254947],QUICK,ASCENDING,32000,10
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,43000,0
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,33000,1
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,37000,2
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,29000,3
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,30000,4
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,29000,5
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,30000,6
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,35000,7
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,30000,8
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,30000,9
[939029.6180543227, 119304.75918951351, -747413.1104820137, -322100.35776476015, 242099.88553106086, -780447.306432908, -715750.7354353406, -146707.26654849364, -765176.0971207442, 528761.1793825573],QUICK,ASCENDING,30000,10
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,31000,0
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,32000,1
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,78000,2
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,28000,3
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,28000,4
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,28000,5
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,74000,6
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,13000,7
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,12000,8
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,21000,9
[212395.5294529223, 430183.4541802979, -230215.01582556264, 419155.0402308279, 240627.03482764703, 937000.3321329078, -842986.238464414, -619700.2849801423, 686626.6769570608, -554859.9627397592],QUICK,ASCENDING,12000,10
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,12000,0
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,12000,1
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,11000,2
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,22000,3
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,17000,4
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,16000,5
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,22000,6
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,11000,7
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,11000,8
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,12000,9
[989961.5232991655, -563105.8771826747, -683100.0561260927, -957216.6830949491, -936677.2925859053, -512572.7267570297, 642896.2910398697, 778422.3396152772, 690089.8569611409, -769137.1213825513],QUICK,ASCENDING,11000,10
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,17000,0
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,11000,1
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,12000,2
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,11000,3
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,18000,4
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,12000,5
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,15000,6
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,22000,7
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,8000,8
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,7000,9
[290256.9011345585, 492781.7145296929, -963141.3451655917, -197152.60476716037, -973842.9360582541, 808752.2608549865, -283037.6386857736, -547308.8557695223, -878811.5593509976, 823793.0540122194],QUICK,ASCENDING,8000,10
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,7000,0
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,7000,1
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,12000,2
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,9000,3
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,7000,4
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,8000,5
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,7000,6
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,11000,7
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,8000,8
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,10000,9
[311963.4811863038, -767701.3572154552, -878198.0385037703, 56508.84596786345, 140387.01420600316, -326484.62211677013, 945344.4637054526, -695447.9407049795, -66315.26839753008, 41653.365260022576],QUICK,ASCENDING,7000,10
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,8000,0
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,8000,1
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,7000,2
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,8000,3
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,11000,4
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,12000,5
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,7000,6
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,7000,7
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,7000,8
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,7000,9
[-381012.76780621987, 631849.1858889412, 576273.6946834575, 13010.154338832363, -167832.1944911749, 133187.09834110108, 45933.37508668902, 535279.689039432, -581647.3894841678, -988092.3697206248],QUICK,ASCENDING,13000,10
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,12000,0
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,7000,1
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,7000,2
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,8000,3
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,7000,4
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,6000,5
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,11000,6
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,9000,7
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,7000,8
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,7000,9
[-892496.9641666384, 498946.2602028982, -528287.1256553899, -857889.1528317609, -180444.87661221868, -16526.728694439516, 737603.1265588796, -733419.7941461327, 297918.5892710164, -216444.19203027152],QUICK,ASCENDING,13000,10
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,0
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,1
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,2
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,19000,3
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,4
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,5
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,6
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,14000,7
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,13000,8
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,19000,9
[364080.2875674495, 864300.5823782345, 841542.9540781716, -710384.2049508478, -789298.8620431043, 81683.05008093338, -474570.50988318806, -628206.7583792657, -459154.4300739259, -50424.48449182487],QUICK,ASCENDING,19000,10
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,15000,0
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,13000,1
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,13000,2
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,15000,3
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,21000,4
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,22000,5
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,14000,6
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,14000,7
[-76112.17888941837, 346645.4846323619, -203895.04411486303, -565258.184548797, -249705.62251300924, -530691.721327043, -407756.63723023725, 770109.7857259845, -817981.0705879352, 817644.155385515],QUICK,ASCENDING,13000,8
